Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,126.18000030517578,128.3300018310547,124.19000244140625,128.27999877929688,127.45843505859375,1933400
2022-10-04,129.16000366210938,132.92999267578125,129.16000366210938,132.80999755859375,131.9594268798828,2098300
2022-10-05,131.3000030517578,133.97999572753906,130.85000610351562,133.0,132.14820861816406,1620600
2022-10-06,132.74000549316406,132.8300018310547,130.2899932861328,130.5399932861328,129.70394897460938,1546800
2022-10-07,130.25999450683594,130.72000122070312,128.2100067138672,130.63999938964844,129.80331420898438,2223300
2022-10-10,131.27000427246094,132.25,130.1300048828125,131.38999938964844,130.54852294921875,1237300
2022-10-11,131.3699951171875,135.2100067138672,130.99000549316406,132.97000122070312,132.11839294433594,1570200
2022-10-12,133.80999755859375,135.05999755859375,130.99000549316406,131.1300048828125,130.29019165039062,2256100
2022-10-13,127.86000061035156,135.4600067138672,122.9000015258789,134.9600067138672,134.0956573486328,3423000
2022-10-14,136.24000549316406,136.8800048828125,132.27000427246094,132.44000244140625,131.591796875,1837700
2022-10-17,134.32000732421875,136.30999755859375,133.0399932861328,133.5,132.64500427246094,1193900
2022-10-18,136.08999633789062,137.4600067138672,135.24000549316406,137.3800048828125,136.50015258789062,1615000
2022-10-19,137.80999755859375,138.92999267578125,134.61000061035156,135.14999389648438,134.284423828125,2068600
2022-10-20,116.55999755859375,122.79000091552734,116.51000213623047,117.70999908447266,116.95613098144531,9420300
2022-10-21,118.30999755859375,123.56999969482422,117.94000244140625,120.08000183105469,119.31095123291016,3193700
2022-10-24,120.80000305175781,125.37999725341797,120.80000305175781,124.87000274658203,124.07027435302734,2682000
2022-10-25,123.63999938964844,125.12999725341797,122.5199966430664,124.6500015258789,123.8516845703125,1665900
2022-10-26,125.63999938964844,127.3499984741211,124.20999908447266,124.2699966430664,123.47411346435547,1799200
2022-10-27,125.0,125.70999908447266,122.36000061035156,122.56999969482422,121.78500366210938,2234800
2022-10-28,123.12000274658203,126.63999938964844,122.75,126.38999938964844,125.5805435180664,2222600
2022-10-31,126.38999938964844,127.29000091552734,125.83000183105469,126.25,125.44143676757812,1892200
2022-11-01,127.11000061035156,127.12000274658203,125.41000366210938,125.75,124.94464111328125,1508000
2022-11-02,125.72000122070312,126.58000183105469,122.95999908447266,123.33999633789062,122.5500717163086,2446000
2022-11-03,120.88999938964844,125.30000305175781,119.01000213623047,123.95999908447266,123.16609954833984,2815400
2022-11-04,128.1999969482422,129.91000366210938,125.83000183105469,129.1199951171875,128.2930450439453,2337800
2022-11-07,129.7100067138672,129.7100067138672,127.0199966430664,128.82000732421875,127.99498748779297,1284600
2022-11-08,128.88999938964844,131.6699981689453,127.7699966430664,130.25999450683594,129.42575073242188,1362500
2022-11-09,129.85000610351562,131.36000061035156,127.80999755859375,127.94000244140625,127.12061309814453,1178800
2022-11-10,131.00999450683594,131.39999389648438,128.19000244140625,130.19000244140625,129.356201171875,1631800
2022-11-11,130.3800048828125,132.7100067138672,127.86000061035156,132.08999633789062,131.24403381347656,1533400
2022-11-14,132.33999633789062,133.1199951171875,128.9199981689453,129.0399932861328,128.21356201171875,1075000
2022-11-15,129.67999267578125,132.8699951171875,128.8000030517578,132.02999877929688,131.18441772460938,2004100
2022-11-16,131.4199981689453,133.0,130.9600067138672,132.30999755859375,131.46261596679688,1531300
2022-11-17,131.63999938964844,134.74000549316406,131.07000732421875,134.61000061035156,133.74789428710938,1190500
2022-11-18,136.02999877929688,136.8699951171875,132.08999633789062,132.74000549316406,131.88987731933594,1756000
2022-11-21,132.5399932861328,134.75999450683594,131.72999572753906,134.25999450683594,133.40013122558594,1629800
2022-11-22,135.24000549316406,135.67999267578125,133.75,133.8699951171875,133.01263427734375,877700
2022-11-23,133.72999572753906,134.3699951171875,132.6300048828125,134.35000610351562,133.48956298828125,935000
2022-11-25,134.9600067138672,135.5399932861328,134.1199951171875,135.4199981689453,134.55270385742188,513800
2022-11-28,135.22000122070312,135.27999877929688,132.5800018310547,132.72000122070312,131.8699951171875,1206800
2022-11-29,131.33999633789062,133.52000427246094,130.02999877929688,133.3800048828125,133.3800048828125,1263700
2022-11-30,132.5399932861328,134.02999877929688,130.1199951171875,133.89999389648438,133.89999389648438,3212800
2022-12-01,134.5399932861328,134.5399932861328,130.9199981689453,132.00999450683594,132.00999450683594,1925600
2022-12-02,130.80999755859375,131.8800048828125,129.88999938964844,130.85000610351562,130.85000610351562,1298100
2022-12-05,130.1699981689453,130.1699981689453,127.16999816894531,128.44000244140625,128.44000244140625,1246600
2022-12-06,128.44000244140625,130.58999633789062,127.97000122070312,130.30999755859375,130.30999755859375,1464800
2022-12-07,130.22999572753906,132.75999450683594,128.97000122070312,130.11000061035156,130.11000061035156,1717500
2022-12-08,130.85000610351562,131.6999969482422,129.5399932861328,130.02999877929688,130.02999877929688,1194900
2022-12-09,129.58999633789062,130.22999572753906,127.83000183105469,128.5500030517578,128.5500030517578,1237600
2022-12-12,128.80999755859375,129.22000122070312,127.41000366210938,128.8300018310547,128.8300018310547,1220300
2022-12-13,131.47000122070312,132.22999572753906,128.9600067138672,130.32000732421875,130.32000732421875,2135800
2022-12-14,130.5500030517578,132.24000549316406,128.92999267578125,129.89999389648438,129.89999389648438,1524500
2022-12-15,128.5500030517578,133.60000610351562,128.27000427246094,132.2899932861328,132.2899932861328,2416300
2022-12-16,130.75,132.19000244140625,129.82000732421875,131.19000244140625,131.19000244140625,4120000
2022-12-19,131.0,132.42999267578125,130.39999389648438,130.99000549316406,130.99000549316406,1188900
2022-12-20,131.61000061035156,134.4499969482422,130.57000732421875,133.67999267578125,133.67999267578125,1616000
2022-12-21,135.00999450683594,136.4499969482422,134.5500030517578,134.63999938964844,134.63999938964844,1261500
