Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,244.4600067138672,252.30999755859375,242.61000061035156,250.8699951171875,250.26846313476562,588500
2022-10-04,254.69000244140625,262.2099914550781,253.77999877929688,261.9800109863281,261.3518371582031,855000
2022-10-05,258.30999755859375,264.1199951171875,257.4800109863281,261.8599853515625,261.23211669921875,820200
2022-10-06,261.19000244140625,262.54998779296875,252.75,254.07000732421875,253.46080017089844,863500
2022-10-07,251.17999267578125,252.24000549316406,243.8000030517578,245.4600067138672,244.87144470214844,961800
2022-10-10,247.3000030517578,247.3000030517578,240.99000549316406,243.07000732421875,242.4871826171875,762800
2022-10-11,241.89999389648438,244.72999572753906,238.32000732421875,240.8800048828125,240.30242919921875,901800
2022-10-12,241.16000366210938,242.2100067138672,238.22000122070312,239.5500030517578,238.97561645507812,758200
2022-10-13,232.52000427246094,243.77999877929688,230.16000366210938,241.8300018310547,241.25015258789062,866700
2022-10-14,244.35000610351562,247.52000427246094,235.00999450683594,235.25,234.68592834472656,770300
2022-10-17,240.36000061035156,244.9499969482422,240.36000061035156,243.05999755859375,242.47718811035156,785700
2022-10-18,250.67999267578125,251.16000366210938,245.25999450683594,245.92999267578125,245.34030151367188,1023200
2022-10-19,243.16000366210938,245.41000366210938,239.50999450683594,241.8800048828125,241.30003356933594,729800
2022-10-20,242.22999572753906,245.41000366210938,235.92999267578125,237.41000366210938,236.8407440185547,730400
2022-10-21,236.77000427246094,242.5399932861328,233.22000122070312,242.02999877929688,241.4496612548828,990300
2022-10-24,243.82000732421875,246.61000061035156,240.30999755859375,244.97999572753906,244.39259338378906,1306300
2022-10-25,241.1300048828125,258.9200134277344,239.75,257.6199951171875,257.0022888183594,1602300
2022-10-26,257.1000061035156,262.8800048828125,254.88999938964844,256.9700012207031,256.3538513183594,1156700
2022-10-27,258.95001220703125,263.69000244140625,258.0400085449219,261.0,260.3741760253906,1017400
2022-10-28,260.25,269.989990234375,259.1600036621094,269.0899963378906,268.4447937011719,858600
2022-10-31,266.7900085449219,268.70001220703125,263.8800048828125,264.8699951171875,264.2348937988281,882600
2022-11-01,268.8999938964844,270.739990234375,263.6099853515625,264.3500061035156,263.7161560058594,789500
2022-11-02,263.42999267578125,266.67999267578125,256.0899963378906,256.1099853515625,255.4958953857422,939600
2022-11-03,252.35000610351562,257.07000732421875,251.97999572753906,254.6199951171875,254.0094757080078,540300
2022-11-04,258.4700012207031,260.9700012207031,254.0,258.9599914550781,258.33905029296875,577100
2022-11-07,262.7900085449219,264.69000244140625,260.1199951171875,264.3900146484375,263.7560729980469,524100
2022-11-08,265.8500061035156,270.0,264.1499938964844,267.1400146484375,266.4994812011719,733200
2022-11-09,265.2900085449219,267.5199890136719,261.7099914550781,262.4800109863281,261.85064697265625,514500
2022-11-10,278.17999267578125,294.6499938964844,275.0,294.260009765625,293.554443359375,1585500
2022-11-11,297.25,312.8599853515625,295.2200012207031,310.3699951171875,309.62579345703125,1882100
2022-11-14,306.3299865722656,307.6000061035156,293.45001220703125,293.6000061035156,292.8960266113281,1075400
2022-11-15,302.5400085449219,304.6099853515625,295.8299865722656,298.739990234375,298.023681640625,861900
2022-11-16,298.010009765625,299.1300048828125,294.239990234375,296.739990234375,296.0284729003906,801200
2022-11-17,291.07000732421875,291.07000732421875,285.4800109863281,289.79998779296875,289.1051025390625,845300
2022-11-18,294.54998779296875,296.3699951171875,287.55999755859375,292.3299865722656,291.6290588378906,697500
2022-11-21,290.1300048828125,294.07000732421875,288.6000061035156,291.94000244140625,291.239990234375,555100
2022-11-22,292.5299987792969,295.260009765625,290.2799987792969,294.3599853515625,294.3599853515625,381600
2022-11-23,294.54998779296875,299.1099853515625,293.17999267578125,297.9599914550781,297.9599914550781,397900
2022-11-25,296.489990234375,302.3299865722656,295.7300109863281,301.0,301.0,430400
2022-11-28,296.0199890136719,301.0199890136719,291.3900146484375,291.8900146484375,291.8900146484375,727400
2022-11-29,291.0899963378906,292.8699951171875,288.1199951171875,289.5299987792969,289.5299987792969,576200
2022-11-30,289.2099914550781,298.4599914550781,284.42999267578125,298.2699890136719,298.2699890136719,1354400
2022-12-01,300.6600036621094,308.8699951171875,300.6600036621094,306.0799865722656,306.0799865722656,832500
2022-12-02,301.2799987792969,303.8399963378906,297.4700012207031,301.7300109863281,301.7300109863281,479300
2022-12-05,297.3900146484375,298.4599914550781,290.5,291.29998779296875,291.29998779296875,702400
2022-12-06,293.1199951171875,294.3599853515625,291.1600036621094,292.6000061035156,292.6000061035156,647400
2022-12-07,291.1499938964844,293.9599914550781,289.54998779296875,290.67999267578125,290.67999267578125,596000
2022-12-08,291.1700134277344,294.45001220703125,288.989990234375,289.8599853515625,289.8599853515625,842700
2022-12-09,288.5,290.739990234375,287.4599914550781,287.9700012207031,287.9700012207031,620400
2022-12-12,288.739990234375,291.0899963378906,287.45001220703125,291.0400085449219,291.0400085449219,870200
2022-12-13,307.3800048828125,310.6400146484375,298.32000732421875,301.6300048828125,301.6300048828125,1067600
2022-12-14,300.20001220703125,305.2699890136719,294.8699951171875,297.6199951171875,297.6199951171875,1041100
2022-12-15,292.510009765625,293.30999755859375,286.4200134277344,286.8599853515625,286.8599853515625,717900
2022-12-16,282.3500061035156,284.3999938964844,279.1499938964844,281.760009765625,281.760009765625,1024200
2022-12-19,279.7699890136719,281.2200012207031,276.20001220703125,278.32000732421875,278.32000732421875,525100
2022-12-20,276.9700012207031,279.6300048828125,274.80999755859375,274.8800048828125,274.8800048828125,583800
2022-12-21,278.19000244140625,282.510009765625,276.6199951171875,282.4200134277344,282.4200134277344,644500
2022-12-22,280.239990234375,281.0,275.19000244140625,279.19000244140625,279.19000244140625,446100
2022-12-23,278.3900146484375,280.6300048828125,276.8699951171875,278.82000732421875,278.82000732421875,320600
2022-12-27,277.8299865722656,278.9200134277344,275.20001220703125,276.3599853515625,276.3599853515625,424700
2022-12-28,276.239990234375,279.3500061035156,272.70001220703125,273.0199890136719,273.0199890136719,395700
2022-12-29,276.0,283.0799865722656,275.7300109863281,282.92999267578125,282.92999267578125,316700
2022-12-30,279.2900085449219,279.6499938964844,275.010009765625,278.6199951171875,278.6199951171875,432000
