Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,64.72000122070312,66.05000305175781,64.30000305175781,65.54000091552734,65.0931167602539,2931500
2022-10-04,65.69999694824219,66.68000030517578,65.33000183105469,66.47000122070312,66.01677703857422,2754400
2022-10-05,65.6500015258789,65.73999786376953,63.790000915527344,64.33000183105469,63.8913688659668,3003000
2022-10-06,64.18000030517578,64.18000030517578,61.72999954223633,61.81999969482422,61.39848327636719,3788300
2022-10-07,61.75,62.040000915527344,59.68000030517578,59.86000061035156,59.451847076416016,6476400
2022-10-10,60.0099983215332,60.90999984741211,59.900001525878906,60.209999084472656,59.79945755004883,3970400
2022-10-11,59.900001525878906,60.77000045776367,59.77000045776367,59.83000183105469,59.422054290771484,4232000
2022-10-12,59.95000076293945,59.95000076293945,57.900001525878906,57.939998626708984,57.54493713378906,4548400
2022-10-13,57.20000076293945,59.97999954223633,56.88999938964844,59.7400016784668,59.332664489746094,6807300
2022-10-14,60.209999084472656,60.45000076293945,58.529998779296875,58.86000061035156,58.45866394042969,3595100
2022-10-17,59.61000061035156,61.06999969482422,59.54999923706055,60.599998474121094,60.186798095703125,3782200
2022-10-18,61.400001525878906,62.16999816894531,60.9900016784668,61.619998931884766,61.19984436035156,3162000
2022-10-19,60.630001068115234,61.27000045776367,60.380001068115234,61.099998474121094,60.68339157104492,2582500
2022-10-20,61.779998779296875,61.779998779296875,59.400001525878906,59.72999954223633,59.322731018066406,6537600
2022-10-21,59.84000015258789,61.2400016784668,59.43000030517578,60.900001525878906,60.48475646972656,3776000
2022-10-24,61.439998626708984,62.09000015258789,61.08000183105469,61.58000183105469,61.16012191772461,4027800
2022-10-25,61.880001068115234,62.66999816894531,61.72999954223633,62.400001525878906,61.97452926635742,2774300
2022-10-26,63.02000045776367,63.59000015258789,62.43000030517578,62.56999969482422,62.143367767333984,3707700
2022-10-27,62.43000030517578,64.45999908447266,62.209999084472656,63.25,62.81873321533203,4295200
2022-10-28,63.709999084472656,65.48999786376953,63.630001068115234,65.37000274658203,64.92427825927734,3874800
2022-10-31,65.1500015258789,65.4000015258789,64.29000091552734,65.11000061035156,64.66604614257812,3934100
2022-11-01,65.31999969482422,66.0199966430664,64.77999877929688,65.9000015258789,65.4506607055664,3912800
2022-11-02,65.62000274658203,67.38999938964844,65.23999786376953,65.30999755859375,64.86468505859375,6364500
2022-11-03,64.98999786376953,65.43000030517578,64.54000091552734,65.1500015258789,64.70578002929688,4247800
2022-11-04,65.26000213623047,66.01000213623047,64.4000015258789,65.55000305175781,65.1030502319336,3470700
2022-11-07,65.70999908447266,66.02999877929688,64.16000366210938,65.25,64.80509185791016,3983100
2022-11-08,65.33000183105469,66.37999725341797,65.23999786376953,66.08999633789062,65.63936614990234,2892100
2022-11-09,66.0199966430664,66.3499984741211,65.37000274658203,65.61000061035156,65.16264343261719,3760000
2022-11-10,67.44000244140625,69.37000274658203,66.56999969482422,69.11000061035156,68.63877868652344,4592000
2022-11-11,68.61000061035156,68.94000244140625,66.83999633789062,67.48999786376953,67.02981567382812,5005300
2022-11-14,67.7300033569336,67.86000061035156,66.81999969482422,66.83000183105469,66.37432098388672,4087700
2022-11-15,67.33000183105469,67.69000244140625,66.62999725341797,67.38999938964844,66.93050384521484,4576300
2022-11-16,67.77999877929688,68.68000030517578,67.63999938964844,68.31999969482422,67.85416412353516,3859900
2022-11-17,67.44999694824219,67.91000366210938,66.88999938964844,67.13999938964844,66.68220520019531,2881200
2022-11-18,67.43000030517578,68.48999786376953,67.43000030517578,68.37999725341797,67.91374969482422,2922000
2022-11-21,67.93000030517578,69.16000366210938,67.93000030517578,68.68000030517578,68.21170806884766,2876400
2022-11-22,69.0,69.62000274658203,68.63999938964844,68.8499984741211,68.38054656982422,2625200
2022-11-23,68.68000030517578,69.2300033569336,68.47000122070312,69.19999694824219,68.72815704345703,1947100
2022-11-25,69.47000122070312,69.9000015258789,69.2699966430664,69.62999725341797,69.15522766113281,1193300
2022-11-28,69.2699966430664,69.69999694824219,68.63999938964844,69.38999938964844,68.91686248779297,2197600
2022-11-29,69.20999908447266,69.26000213623047,68.25,68.8499984741211,68.38054656982422,1873400
2022-11-30,68.75,70.58000183105469,68.5199966430664,70.22000122070312,69.7412109375,4911400
2022-12-01,70.81999969482422,71.7300033569336,70.08000183105469,70.19000244140625,69.71141052246094,2520300
2022-12-02,69.25,69.77999877929688,68.47000122070312,69.13999938964844,68.66857147216797,2811700
2022-12-05,68.66000366210938,68.9800033569336,68.41999816894531,68.68000030517578,68.21170806884766,2151400
2022-12-06,68.68000030517578,69.4000015258789,68.58000183105469,69.31999969482422,68.84734344482422,2526600
2022-12-07,69.52999877929688,69.80999755859375,68.51000213623047,68.87000274658203,68.4004135131836,2659400
2022-12-08,68.75,69.97000122070312,68.56999969482422,69.80999755859375,69.33399963378906,2160600
2022-12-09,69.66999816894531,70.41000366210938,69.47000122070312,69.83999633789062,69.3637924194336,3793100
2022-12-12,70.51000213623047,71.61000061035156,69.97000122070312,71.58999633789062,71.10186004638672,1967300
2022-12-13,72.44000244140625,72.98999786376953,70.83999633789062,71.5999984741211,71.1117935180664,3171000
2022-12-14,71.83999633789062,72.51000213623047,70.77999877929688,71.25,70.7641830444336,2551600
2022-12-15,70.95999908447266,71.22000122070312,70.25,70.62000274658203,70.13848114013672,3265700
2022-12-16,70.26000213623047,70.30999755859375,68.76000213623047,69.91999816894531,69.44325256347656,6745300
2022-12-19,69.93000030517578,70.5,68.97000122070312,69.4000015258789,68.92679595947266,2150300
2022-12-20,69.48999786376953,69.80999755859375,68.83999633789062,69.48999786376953,69.01618194580078,2208800
2022-12-21,69.70999908447266,70.45999908447266,69.55000305175781,70.41000366210938,69.92991638183594,1774600
2022-12-22,70.12000274658203,70.29000091552734,68.79000091552734,70.02999877929688,69.55249786376953,1870600
2022-12-23,69.94000244140625,70.94999694824219,69.83000183105469,70.93000030517578,70.44636535644531,1201300
2022-12-27,70.98999786376953,71.72000122070312,70.58000183105469,71.56999969482422,71.08200073242188,1580600
2022-12-28,71.27999877929688,71.62000274658203,70.54000091552734,70.56999969482422,70.56999969482422,1513700
2022-12-29,70.88999938964844,71.51000213623047,70.87000274658203,71.06999969482422,71.06999969482422,1398000
2022-12-30,70.9000015258789,71.06999969482422,69.51000213623047,70.11000061035156,70.11000061035156,1595700
